listing_id,date,available,price,adjusted_price,minimum_nights,maximum_nights
158668,2021-02-13,t,$40.00,$40.00,2,365
78314,2021-02-13,f,$69.00,$69.00,1,99
78314,2021-02-14,f,$69.00,$69.00,1,99
78314,2021-02-15,f,$69.00,$69.00,1,99
78314,2021-02-16,f,$69.00,$69.00,1,99
78314,2021-02-17,f,$69.00,$69.00,1,99
78314,2021-02-18,f,$69.00,$69.00,1,99
78314,2021-02-19,f,$69.00,$69.00,1,99
78314,2021-02-20,f,$69.00,$69.00,1,99
78314,2021-02-21,f,$69.00,$69.00,1,99
78314,2021-02-22,f,$69.00,$69.00,1,99
78314,2021-02-23,f,$69.00,$69.00,1,99
78314,2021-02-24,f,$69.00,$69.00,1,99
78314,2021-02-25,f,$69.00,$69.00,1,99
78314,2021-02-26,f,$69.00,$69.00,1,99
78314,2021-02-27,f,$69.00,$69.00,1,99
78314,2021-02-28,f,$69.00,$69.00,1,99
78314,2021-03-01,f,$69.00,$69.00,1,99
78314,2021-03-02,f,$69.00,$69.00,1,99
78314,2021-03-03,f,$69.00,$69.00,1,99
78314,2021-03-04,f,$69.00,$69.00,1,99
78314,2021-03-05,f,$69.00,$69.00,1,99
78314,2021-03-06,f,$69.00,$69.00,1,99
78314,2021-03-07,f,$69.00,$69.00,1,99
78314,2021-03-08,f,$69.00,$69.00,1,99
78314,2021-03-09,f,$69.00,$69.00,1,99
78314,2021-03-10,f,$69.00,$69.00,1,99
78314,2021-03-11,f,$69.00,$69.00,1,99
78314,2021-03-12,f,$69.00,$69.00,1,99
78314,2021-03-13,f,$69.00,$69.00,1,99
78314,2021-03-14,f,$69.00,$69.00,1,99
78314,2021-03-15,f,$69.00,$69.00,1,99
78314,2021-03-16,f,$69.00,$69.00,1,99
78314,2021-03-17,f,$69.00,$69.00,1,99
78314,2021-03-18,f,$69.00,$69.00,1,99
78314,2021-03-19,f,$69.00,$69.00,1,99
78314,2021-03-20,f,$69.00,$69.00,1,99
78314,2021-03-21,f,$69.00,$69.00,1,99
78314,2021-03-22,f,$69.00,$69.00,1,99
78314,2021-03-23,f,$69.00,$69.00,1,99
78314,2021-03-24,f,$69.00,$69.00,1,99
78314,2021-03-25,f,$69.00,$69.00,1,99
78314,2021-03-26,f,$130.00,$130.00,3,99
78314,2021-03-27,f,$130.00,$130.00,3,99
78314,2021-03-28,f,$130.00,$130.00,3,99
2737,2021-02-13,t,$30.00,$30.00,7,1125
2737,2021-02-14,t,$18.00,$18.00,7,1125
2737,2021-02-15,t,$18.00,$18.00,7,1125
2737,2021-02-16,t,$18.00,$18.00,7,1125
2737,2021-02-17,t,$18.00,$18.00,7,1125
2737,2021-02-18,t,$18.00,$18.00,7,1125
2737,2021-02-19,t,$30.00,$30.00,7,1125
2737,2021-02-20,t,$30.00,$30.00,7,1125
2737,2021-02-21,t,$18.00,$18.00,7,1125
2737,2021-02-22,t,$18.00,$18.00,7,1125
2737,2021-02-23,t,$18.00,$18.00,7,1125
2737,2021-02-24,t,$18.00,$18.00,7,1125
2737,2021-02-25,t,$18.00,$18.00,7,1125
2737,2021-02-26,t,$30.00,$30.00,7,1125
2737,2021-02-27,t,$30.00,$30.00,7,1125
2737,2021-02-28,t,$18.00,$18.00,7,1125
2737,2021-03-01,t,$18.00,$18.00,7,1125
2737,2021-03-02,t,$18.00,$18.00,7,1125
2737,2021-03-03,t,$18.00,$18.00,7,1125
2737,2021-03-04,t,$18.00,$18.00,7,1125
2737,2021-03-05,t,$30.00,$30.00,7,1125
2737,2021-03-06,t,$30.00,$30.00,7,1125
2737,2021-03-07,t,$18.00,$18.00,7,1125
2737,2021-03-08,t,$18.00,$18.00,7,1125
2737,2021-03-09,t,$18.00,$18.00,7,1125
2737,2021-03-10,t,$18.00,$18.00,7,1125
2737,2021-03-11,t,$18.00,$18.00,7,1125
2737,2021-03-12,t,$30.00,$30.00,7,1125
2737,2021-03-13,t,$30.00,$30.00,7,1125
2737,2021-03-14,t,$18.00,$18.00,7,1125
2737,2021-03-15,t,$18.00,$18.00,7,1125
2737,2021-03-16,t,$18.00,$18.00,7,1125
2737,2021-03-17,t,$18.00,$18.00,7,1125
2737,2021-03-18,t,$18.00,$18.00,7,1125
2737,2021-03-19,t,$30.00,$30.00,7,1125
2737,2021-03-20,t,$30.00,$30.00,7,1125
2737,2021-03-21,t,$18.00,$18.00,7,1125
2737,2021-03-22,t,$18.00,$18.00,7,1125
2737,2021-03-23,t,$18.00,$18.00,7,1125
2737,2021-03-24,t,$18.00,$18.00,7,1125
2737,2021-03-25,t,$18.00,$18.00,7,1125
2737,2021-03-26,t,$30.00,$30.00,7,1125
2737,2021-03-27,t,$30.00,$30.00,7,1125
2737,2021-03-28,t,$18.00,$18.00,7,1125
2737,2021-03-29,t,$18.00,$18.00,7,1125
2737,2021-03-30,t,$18.00,$18.00,7,1125
2737,2021-03-31,t,$18.00,$18.00,7,1125
2737,2021-04-01,t,$18.00,$18.00,7,1125
2737,2021-04-02,t,$30.00,$30.00,7,1125
2737,2021-04-03,t,$30.00,$30.00,7,1125
2737,2021-04-04,t,$18.00,$18.00,7,1125
2737,2021-04-05,t,$18.00,$18.00,7,1125
2737,2021-04-06,t,$18.00,$18.00,7,1125
2737,2021-04-07,t,$18.00,$18.00,7,1125
2737,2021-04-08,t,$18.00,$18.00,7,1125
2737,2021-04-09,t,$30.00,$30.00,7,1125
2737,2021-04-10,t,$30.00,$30.00,7,1125
2737,2021-04-11,t,$18.00,$18.00,7,1125
2737,2021-04-12,t,$18.00,$18.00,7,1125
2737,2021-04-13,t,$18.00,$18.00,7,1125
2737,2021-04-14,t,$18.00,$18.00,7,1125
2737,2021-04-15,t,$18.00,$18.00,7,1125
2737,2021-04-16,t,$30.00,$30.00,7,1125
2737,2021-04-17,t,$30.00,$30.00,7,1125
2737,2021-04-18,t,$18.00,$18.00,7,1125
2737,2021-04-19,t,$18.00,$18.00,7,1125
2737,2021-04-20,t,$18.00,$18.00,7,1125
2737,2021-04-21,t,$18.00,$18.00,7,1125
2737,2021-04-22,t,$18.00,$18.00,7,1125
2737,2021-04-23,t,$30.00,$30.00,7,1125
2737,2021-04-24,t,$30.00,$30.00,7,1125
2737,2021-04-25,t,$18.00,$18.00,7,1125
2737,2021-04-26,t,$18.00,$18.00,7,1125
2737,2021-04-27,t,$18.00,$18.00,7,1125
2737,2021-04-28,t,$18.00,$18.00,7,1125
2737,2021-04-29,t,$18.00,$18.00,7,1125
2737,2021-04-30,t,$30.00,$30.00,7,1125
2737,2021-05-01,t,$30.00,$30.00,7,1125
2737,2021-05-02,t,$18.00,$18.00,7,1125
2737,2021-05-03,t,$18.00,$18.00,7,1125
2737,2021-05-04,t,$18.00,$18.00,7,1125
2737,2021-05-05,t,$18.00,$18.00,7,1125
2737,2021-05-06,t,$18.00,$18.00,7,1125
2737,2021-05-07,t,$30.00,$30.00,7,1125
2737,2021-05-08,t,$30.00,$30.00,7,1125
2737,2021-05-09,t,$18.00,$18.00,7,1125
2737,2021-05-10,t,$18.00,$18.00,7,1125
2737,2021-05-11,t,$18.00,$18.00,7,1125
2737,2021-05-12,t,$18.00,$18.00,7,1125
2737,2021-05-13,t,$18.00,$18.00,7,1125
2737,2021-05-14,t,$30.00,$30.00,7,1125
2737,2021-05-15,t,$30.00,$30.00,7,1125
2737,2021-05-16,t,$18.00,$18.00,7,1125
2737,2021-05-17,t,$18.00,$18.00,7,1125
2737,2021-05-18,t,$18.00,$18.00,7,1125
2737,2021-05-19,t,$18.00,$18.00,7,1125
2737,2021-05-20,t,$18.00,$18.00,7,1125
2737,2021-05-21,t,$30.00,$30.00,7,1125
2737,2021-05-22,t,$30.00,$30.00,7,1125
2737,2021-05-23,t,$18.00,$18.00,7,1125
2737,2021-05-24,t,$18.00,$18.00,7,1125
2737,2021-05-25,t,$18.00,$18.00,7,1125
2737,2021-05-26,t,$18.00,$18.00,7,1125
2737,2021-05-27,t,$18.00,$18.00,7,1125
2737,2021-05-28,t,$30.00,$30.00,7,1125
2737,2021-05-29,t,$30.00,$30.00,7,1125
2737,2021-05-30,t,$18.00,$18.00,7,1125
2737,2021-05-31,t,$18.00,$18.00,7,1125
2737,2021-06-01,t,$18.00,$18.00,7,1125
2737,2021-06-02,t,$18.00,$18.00,7,1125
2737,2021-06-03,t,$18.00,$18.00,7,1125
2737,2021-06-04,t,$30.00,$30.00,7,1125
2737,2021-06-05,t,$30.00,$30.00,7,1125
2737,2021-06-06,t,$18.00,$18.00,7,1125
2737,2021-06-07,t,$18.00,$18.00,7,1125
2737,2021-06-08,t,$18.00,$18.00,7,1125
2737,2021-06-09,t,$18.00,$18.00,7,1125
2737,2021-06-10,t,$18.00,$18.00,7,1125
2737,2021-06-11,t,$30.00,$30.00,7,1125
2737,2021-06-12,t,$30.00,$30.00,7,1125
2737,2021-06-13,t,$18.00,$18.00,7,1125
2737,2021-06-14,t,$18.00,$18.00,7,1125
2737,2021-06-15,t,$18.00,$18.00,7,1125
2737,2021-06-16,t,$18.00,$18.00,7,1125
2737,2021-06-17,t,$18.00,$18.00,7,1125
2737,2021-06-18,t,$30.00,$30.00,7,1125
2737,2021-06-19,t,$30.00,$30.00,7,1125
2737,2021-06-20,t,$18.00,$18.00,7,1125
2737,2021-06-21,t,$18.00,$18.00,7,1125
2737,2021-06-22,t,$18.00,$18.00,7,1125
2737,2021-06-23,t,$18.00,$18.00,7,1125
2737,2021-06-24,t,$18.00,$18.00,7,1125
2737,2021-06-25,t,$30.00,$30.00,7,1125
2737,2021-06-26,t,$30.00,$30.00,7,1125
2737,2021-06-27,t,$18.00,$18.00,7,1125
2737,2021-06-28,t,$18.00,$18.00,7,1125
2737,2021-06-29,t,$18.00,$18.00,7,1125
2737,2021-06-30,t,$18.00,$18.00,7,1125
2737,2021-07-01,t,$18.00,$18.00,7,1125
2737,2021-07-02,t,$30.00,$30.00,7,1125
2737,2021-07-03,t,$30.00,$30.00,7,1125
2737,2021-07-04,t,$18.00,$18.00,7,1125
2737,2021-07-05,t,$18.00,$18.00,7,1125
2737,2021-07-06,t,$18.00,$18.00,7,1125
2737,2021-07-07,t,$18.00,$18.00,7,1125
2737,2021-07-08,t,$18.00,$18.00,7,1125
2737,2021-07-09,t,$30.00,$30.00,7,1125
2737,2021-07-10,t,$30.00,$30.00,7,1125
2737,2021-07-11,t,$18.00,$18.00,7,1125
2737,2021-07-12,t,$18.00,$18.00,7,1125
2737,2021-07-13,t,$18.00,$18.00,7,1125
2737,2021-07-14,t,$18.00,$18.00,7,1125
2737,2021-07-15,t,$18.00,$18.00,7,1125
2737,2021-07-16,t,$30.00,$30.00,7,1125
2737,2021-07-17,t,$30.00,$30.00,7,1125
2737,2021-07-18,t,$18.00,$18.00,7,1125
2737,2021-07-19,t,$18.00,$18.00,7,1125
2737,2021-07-20,t,$18.00,$18.00,7,1125
2737,2021-07-21,t,$18.00,$18.00,7,1125
2737,2021-07-22,t,$18.00,$18.00,7,1125
2737,2021-07-23,t,$30.00,$30.00,7,1125
2737,2021-07-24,t,$30.00,$30.00,7,1125
2737,2021-07-25,t,$18.00,$18.00,7,1125
2737,2021-07-26,t,$18.00,$18.00,7,1125
2737,2021-07-27,t,$18.00,$18.00,7,1125
2737,2021-07-28,t,$18.00,$18.00,7,1125
2737,2021-07-29,t,$18.00,$18.00,7,1125
2737,2021-07-30,t,$30.00,$30.00,7,1125
2737,2021-07-31,t,$30.00,$30.00,7,1125
2737,2021-08-01,t,$18.00,$18.00,7,1125
2737,2021-08-02,t,$18.00,$18.00,7,1125
2737,2021-08-03,t,$18.00,$18.00,7,1125
2737,2021-08-04,t,$18.00,$18.00,7,1125
2737,2021-08-05,t,$18.00,$18.00,7,1125
2737,2021-08-06,t,$30.00,$30.00,7,1125
2737,2021-08-07,t,$30.00,$30.00,7,1125
2737,2021-08-08,t,$18.00,$18.00,7,1125
2737,2021-08-09,t,$18.00,$18.00,7,1125
2737,2021-08-10,t,$18.00,$18.00,7,1125
2737,2021-08-11,t,$18.00,$18.00,7,1125
2737,2021-08-12,t,$18.00,$18.00,7,1125
2737,2021-08-13,t,$30.00,$30.00,7,1125
2737,2021-08-14,t,$30.00,$30.00,7,1125
2737,2021-08-15,t,$18.00,$18.00,7,1125
2737,2021-08-16,t,$18.00,$18.00,7,1125
2737,2021-08-17,t,$18.00,$18.00,7,1125
2737,2021-08-18,t,$18.00,$18.00,7,1125
2737,2021-08-19,t,$18.00,$18.00,7,1125
2737,2021-08-20,t,$30.00,$30.00,7,1125
2737,2021-08-21,t,$30.00,$30.00,7,1125
2737,2021-08-22,t,$18.00,$18.00,7,1125
2737,2021-08-23,t,$18.00,$18.00,7,1125
2737,2021-08-24,t,$18.00,$18.00,7,1125
2737,2021-08-25,t,$18.00,$18.00,7,1125
2737,2021-08-26,t,$18.00,$18.00,7,1125
2737,2021-08-27,t,$30.00,$30.00,7,1125
2737,2021-08-28,t,$30.00,$30.00,7,1125
2737,2021-08-29,t,$18.00,$18.00,7,1125
2737,2021-08-30,t,$18.00,$18.00,7,1125
2737,2021-08-31,t,$18.00,$18.00,7,1125
2737,2021-09-01,t,$18.00,$18.00,7,1125
2737,2021-09-02,t,$18.00,$18.00,7,1125
2737,2021-09-03,t,$30.00,$30.00,7,1125
2737,2021-09-04,t,$30.00,$30.00,7,1125
2737,2021-09-05,t,$18.00,$18.00,7,1125
2737,2021-09-06,t,$18.00,$18.00,7,1125
2737,2021-09-07,t,$18.00,$18.00,7,1125
2737,2021-09-08,t,$18.00,$18.00,7,1125
2737,2021-09-09,t,$18.00,$18.00,7,1125
2737,2021-09-10,t,$30.00,$30.00,7,1125
2737,2021-09-11,t,$30.00,$30.00,7,1125
2737,2021-09-12,t,$18.00,$18.00,7,1125
2737,2021-09-13,t,$18.00,$18.00,7,1125
2737,2021-09-14,t,$18.00,$18.00,7,1125
2737,2021-09-15,t,$18.00,$18.00,7,1125
2737,2021-09-16,t,$18.00,$18.00,7,1125
2737,2021-09-17,t,$30.00,$30.00,7,1125
2737,2021-09-18,t,$30.00,$30.00,7,1125
2737,2021-09-19,t,$18.00,$18.00,7,1125
2737,2021-09-20,t,$18.00,$18.00,7,1125
2737,2021-09-21,t,$18.00,$18.00,7,1125
2737,2021-09-22,t,$18.00,$18.00,7,1125
2737,2021-09-23,t,$18.00,$18.00,7,1125
2737,2021-09-24,t,$30.00,$30.00,7,1125
2737,2021-09-25,t,$30.00,$30.00,7,1125
2737,2021-09-26,t,$18.00,$18.00,7,1125
2737,2021-09-27,t,$18.00,$18.00,7,1125
2737,2021-09-28,t,$18.00,$18.00,7,1125
2737,2021-09-29,t,$18.00,$18.00,7,1125
2737,2021-09-30,t,$18.00,$18.00,7,1125
2737,2021-10-01,t,$30.00,$30.00,7,1125
2737,2021-10-02,t,$30.00,$30.00,7,1125
2737,2021-10-03,t,$18.00,$18.00,7,1125
2737,2021-10-04,t,$18.00,$18.00,7,1125
2737,2021-10-05,t,$18.00,$18.00,7,1125
2737,2021-10-06,t,$18.00,$18.00,7,1125
2737,2021-10-07,t,$18.00,$18.00,7,1125
2737,2021-10-08,t,$30.00,$30.00,7,1125
2737,2021-10-09,t,$30.00,$30.00,7,1125
2737,2021-10-10,t,$18.00,$18.00,7,1125
2737,2021-10-11,t,$18.00,$18.00,7,1125
2737,2021-10-12,t,$18.00,$18.00,7,1125
2737,2021-10-13,t,$18.00,$18.00,7,1125
2737,2021-10-14,t,$18.00,$18.00,7,1125
2737,2021-10-15,t,$30.00,$30.00,7,1125
2737,2021-10-16,t,$30.00,$30.00,7,1125
2737,2021-10-17,t,$18.00,$18.00,7,1125
2737,2021-10-18,t,$18.00,$18.00,7,1125
2737,2021-10-19,t,$18.00,$18.00,7,1125
2737,2021-10-20,t,$18.00,$18.00,7,1125
2737,2021-10-21,t,$18.00,$18.00,7,1125
2737,2021-10-22,t,$30.00,$30.00,7,1125
2737,2021-10-23,t,$30.00,$30.00,7,1125
2737,2021-10-24,t,$18.00,$18.00,7,1125
2737,2021-10-25,t,$18.00,$18.00,7,1125
2737,2021-10-26,t,$18.00,$18.00,7,1125
2737,2021-10-27,t,$18.00,$18.00,7,1125
2737,2021-10-28,t,$18.00,$18.00,7,1125
2737,2021-10-29,t,$30.00,$30.00,7,1125
2737,2021-10-30,t,$30.00,$30.00,7,1125
2737,2021-10-31,t,$18.00,$18.00,7,1125
2737,2021-11-01,t,$18.00,$18.00,7,1125
2737,2021-11-02,t,$18.00,$18.00,7,1125
2737,2021-11-03,t,$18.00,$18.00,7,1125
2737,2021-11-04,t,$18.00,$18.00,7,1125
2737,2021-11-05,t,$30.00,$30.00,7,1125
2737,2021-11-06,t,$30.00,$30.00,7,1125
2737,2021-11-07,t,$18.00,$18.00,7,1125
2737,2021-11-08,t,$18.00,$18.00,7,1125
2737,2021-11-09,t,$18.00,$18.00,7,1125
2737,2021-11-10,t,$18.00,$18.00,7,1125
2737,2021-11-11,t,$18.00,$18.00,7,1125
2737,2021-11-12,t,$30.00,$30.00,7,1125
2737,2021-11-13,t,$30.00,$30.00,7,1125
2737,2021-11-14,t,$18.00,$18.00,7,1125
2737,2021-11-15,t,$18.00,$18.00,7,1125
2737,2021-11-16,t,$18.00,$18.00,7,1125
2737,2021-11-17,t,$18.00,$18.00,7,1125
2737,2021-11-18,t,$18.00,$18.00,7,1125
2737,2021-11-19,t,$30.00,$30.00,7,1125
2737,2021-11-20,t,$30.00,$30.00,7,1125
2737,2021-11-21,t,$18.00,$18.00,7,1125
2737,2021-11-22,t,$18.00,$18.00,7,1125
2737,2021-11-23,t,$18.00,$18.00,7,1125
2737,2021-11-24,t,$18.00,$18.00,7,1125
2737,2021-11-25,t,$18.00,$18.00,7,1125
2737,2021-11-26,t,$30.00,$30.00,7,1125
2737,2021-11-27,t,$30.00,$30.00,7,1125
2737,2021-11-28,t,$18.00,$18.00,7,1125
2737,2021-11-29,t,$18.00,$18.00,7,1125
2737,2021-11-30,t,$18.00,$18.00,7,1125
2737,2021-12-01,t,$18.00,$18.00,7,1125
2737,2021-12-02,t,$18.00,$18.00,7,1125
2737,2021-12-03,t,$30.00,$30.00,7,1125
2737,2021-12-04,t,$30.00,$30.00,7,1125
2737,2021-12-05,t,$18.00,$18.00,7,1125
2737,2021-12-06,t,$18.00,$18.00,7,1125
2737,2021-12-07,t,$18.00,$18.00,7,1125
2737,2021-12-08,t,$18.00,$18.00,7,1125
2737,2021-12-09,t,$18.00,$18.00,7,1125
2737,2021-12-10,t,$30.00,$30.00,7,1125
2737,2021-12-11,t,$30.00,$30.00,7,1125
2737,2021-12-12,t,$18.00,$18.00,7,1125
2737,2021-12-13,t,$18.00,$18.00,7,1125
2737,2021-12-14,t,$18.00,$18.00,7,1125
2737,2021-12-15,t,$18.00,$18.00,7,1125
2737,2021-12-16,t,$18.00,$18.00,7,1125
2737,2021-12-17,t,$30.00,$30.00,7,1125
2737,2021-12-18,t,$30.00,$30.00,7,1125
2737,2021-12-19,t,$18.00,$18.00,7,1125
2737,2021-12-20,t,$18.00,$18.00,7,1125
2737,2021-12-21,t,$18.00,$18.00,7,1125
2737,2021-12-22,t,$18.00,$18.00,7,1125
2737,2021-12-23,t,$18.00,$18.00,7,1125
2737,2021-12-24,t,$30.00,$30.00,7,1125
2737,2021-12-25,t,$30.00,$30.00,7,1125
2737,2021-12-26,t,$18.00,$18.00,7,1125
2737,2021-12-27,t,$18.00,$18.00,7,1125
2737,2021-12-28,t,$18.00,$18.00,7,1125
2737,2021-12-29,t,$18.00,$18.00,7,1125
2737,2021-12-30,t,$18.00,$18.00,7,1125
2737,2021-12-31,t,$30.00,$30.00,7,1125
2737,2022-01-01,t,$30.00,$30.00,7,1125
2737,2022-01-02,t,$18.00,$18.00,7,1125
2737,2022-01-03,t,$18.00,$18.00,7,1125
2737,2022-01-04,t,$18.00,$18.00,7,1125
2737,2022-01-05,t,$18.00,$18.00,7,1125
2737,2022-01-06,t,$18.00,$18.00,7,1125
2737,2022-01-07,t,$30.00,$30.00,7,1125
2737,2022-01-08,t,$30.00,$30.00,7,1125
2737,2022-01-09,t,$18.00,$18.00,7,1125
2737,2022-01-10,t,$18.00,$18.00,7,1125
2737,2022-01-11,t,$18.00,$18.00,7,1125
2737,2022-01-12,t,$18.00,$18.00,7,1125
2737,2022-01-13,t,$18.00,$18.00,7,1125
2737,2022-01-14,t,$30.00,$30.00,7,1125
2737,2022-01-15,t,$30.00,$30.00,7,1125
2737,2022-01-16,t,$18.00,$18.00,7,1125
2737,2022-01-17,t,$18.00,$18.00,7,1125
2737,2022-01-18,t,$18.00,$18.00,7,1125
2737,2022-01-19,t,$18.00,$18.00,7,1125
2737,2022-01-20,t,$18.00,$18.00,7,1125
2737,2022-01-21,t,$30.00,$30.00,7,1125
2737,2022-01-22,t,$30.00,$30.00,7,1125
2737,2022-01-23,t,$18.00,$18.00,7,1125
2737,2022-01-24,t,$18.00,$18.00,7,1125
2737,2022-01-25,t,$18.00,$18.00,7,1125
2737,2022-01-26,t,$18.00,$18.00,7,1125
2737,2022-01-27,t,$18.00,$18.00,7,1125
2737,2022-01-28,t,$30.00,$30.00,7,1125
2737,2022-01-29,t,$30.00,$30.00,7,1125
2737,2022-01-30,t,$18.00,$18.00,7,1125
2737,2022-01-31,t,$18.00,$18.00,7,1125
2737,2022-02-01,t,$18.00,$18.00,7,1125
2737,2022-02-02,t,$18.00,$18.00,7,1125
2737,2022-02-03,t,$18.00,$18.00,7,1125
2737,2022-02-04,t,$30.00,$30.00,7,1125
2737,2022-02-05,t,$30.00,$30.00,7,1125
2737,2022-02-06,t,$18.00,$18.00,7,1125
2737,2022-02-07,t,$18.00,$18.00,7,1125
2737,2022-02-08,t,$18.00,$18.00,7,1125
2737,2022-02-09,t,$18.00,$18.00,7,1125
2737,2022-02-10,t,$18.00,$18.00,7,1125
2737,2022-02-11,t,$30.00,$30.00,7,1125
2737,2022-02-12,t,$30.00,$30.00,7,1125
2903,2021-02-12,t,$37.00,$37.00,1,730
2903,2021-02-13,t,$37.00,$37.00,1,730
2903,2021-02-14,t,$37.00,$37.00,1,730
2903,2021-02-15,t,$37.00,$37.00,1,730
2903,2021-02-16,t,$37.00,$37.00,1,730
2903,2021-02-17,t,$37.00,$37.00,1,730
2903,2021-02-18,t,$37.00,$37.00,1,730
2903,2021-02-19,t,$37.00,$37.00,1,730
2903,2021-02-20,t,$37.00,$37.00,1,730
2903,2021-02-21,t,$37.00,$37.00,1,730
2903,2021-02-22,t,$37.00,$37.00,1,730
2903,2021-02-23,t,$37.00,$37.00,1,730
2903,2021-02-24,t,$37.00,$37.00,1,730
2903,2021-02-25,t,$37.00,$37.00,1,730
2903,2021-02-26,t,$37.00,$37.00,1,730
2903,2021-02-27,t,$37.00,$37.00,1,730
2903,2021-02-28,t,$37.00,$37.00,1,730
2903,2021-03-01,t,$37.00,$37.00,1,730
2903,2021-03-02,t,$37.00,$37.00,1,730
2903,2021-03-03,t,$37.00,$37.00,1,730
2903,2021-03-04,t,$37.00,$37.00,1,730
2903,2021-03-05,t,$37.00,$37.00,1,730
2903,2021-03-06,t,$37.00,$37.00,1,730
2903,2021-03-07,t,$37.00,$37.00,1,730
2903,2021-03-08,t,$37.00,$37.00,1,730
2903,2021-03-09,t,$37.00,$37.00,1,730
2903,2021-03-10,t,$37.00,$37.00,1,730
2903,2021-03-11,t,$37.00,$37.00,1,730
2903,2021-03-12,t,$37.00,$37.00,1,730
2903,2021-03-13,t,$37.00,$37.00,1,730
2903,2021-03-14,t,$37.00,$37.00,1,730
2903,2021-03-15,t,$37.00,$37.00,1,730
2903,2021-03-16,t,$37.00,$37.00,1,730
2903,2021-03-17,t,$37.00,$37.00,1,730
2903,2021-03-18,t,$37.00,$37.00,1,730
2903,2021-03-19,t,$37.00,$37.00,1,730
2903,2021-03-20,t,$37.00,$37.00,1,730
2903,2021-03-21,t,$37.00,$37.00,1,730
2903,2021-03-22,t,$37.00,$37.00,1,730
2903,2021-03-23,t,$37.00,$37.00,1,730
2903,2021-03-24,t,$37.00,$37.00,1,730
2903,2021-03-25,t,$37.00,$37.00,1,730
2903,2021-03-26,t,$37.00,$37.00,1,730
2903,2021-03-27,t,$37.00,$37.00,1,730
2903,2021-03-28,t,$37.00,$37.00,1,730
2903,2021-03-29,t,$37.00,$37.00,1,730
2903,2021-03-30,t,$37.00,$37.00,1,730
2903,2021-03-31,t,$37.00,$37.00,1,730
2903,2021-04-01,t,$37.00,$37.00,1,730
2903,2021-04-02,t,$37.00,$37.00,1,730
2903,2021-04-03,t,$37.00,$37.00,1,730
2903,2021-04-04,t,$37.00,$37.00,1,730
2903,2021-04-05,t,$37.00,$37.00,1,730
2903,2021-04-06,t,$37.00,$37.00,1,730
2903,2021-04-07,t,$37.00,$37.00,1,730
2903,2021-04-08,t,$37.00,$37.00,1,730
2903,2021-04-09,t,$37.00,$37.00,1,730
2903,2021-04-10,t,$37.00,$37.00,1,730
2903,2021-04-11,t,$37.00,$37.00,1,730
2903,2021-04-12,t,$37.00,$37.00,1,730
2903,2021-04-13,t,$37.00,$37.00,1,730
2903,2021-04-14,t,$37.00,$37.00,1,730
2903,2021-04-15,t,$37.00,$37.00,1,730
78314,2021-03-29,f,$130.00,$130.00,3,99
78314,2021-03-30,f,$130.00,$130.00,3,99
78314,2021-03-31,f,$130.00,$130.00,3,99
78314,2021-04-01,f,$130.00,$130.00,3,99
78314,2021-04-02,f,$130.00,$130.00,3,99
78314,2021-04-03,f,$130.00,$130.00,3,99
78314,2021-04-04,f,$130.00,$130.00,3,99
78314,2021-04-05,f,$130.00,$130.00,3,99
78314,2021-04-06,f,$130.00,$130.00,3,99
78314,2021-04-07,f,$130.00,$130.00,3,99
78314,2021-04-08,f,$130.00,$130.00,3,99
78314,2021-04-09,f,$130.00,$130.00,3,99
78314,2021-04-10,f,$130.00,$130.00,3,99
78314,2021-04-11,f,$130.00,$130.00,3,99
78314,2021-04-12,f,$130.00,$130.00,3,99
78314,2021-04-13,f,$130.00,$130.00,3,99
78314,2021-04-14,f,$130.00,$130.00,3,99
78314,2021-04-15,f,$130.00,$130.00,3,99
78314,2021-04-16,f,$130.00,$130.00,3,99
78314,2021-04-17,f,$130.00,$130.00,3,99
78314,2021-04-18,f,$130.00,$130.00,3,99
78314,2021-04-19,f,$130.00,$130.00,3,99
78314,2021-04-20,f,$130.00,$130.00,3,99
78314,2021-04-21,f,$130.00,$130.00,3,99
78314,2021-04-22,f,$130.00,$130.00,3,99
78314,2021-04-23,f,$130.00,$130.00,3,99
78314,2021-04-24,f,$130.00,$130.00,3,99
78314,2021-04-25,f,$130.00,$130.00,3,99
78314,2021-04-26,f,$130.00,$130.00,3,99
78314,2021-04-27,f,$130.00,$130.00,3,99
78314,2021-04-28,f,$130.00,$130.00,3,99
78314,2021-04-29,f,$130.00,$130.00,3,99
78314,2021-04-30,f,$130.00,$130.00,3,99
78314,2021-05-01,f,$130.00,$130.00,3,99
78314,2021-05-02,f,$130.00,$130.00,3,99
78314,2021-05-03,f,$130.00,$130.00,3,99
78314,2021-05-04,f,$130.00,$130.00,3,99
78314,2021-05-05,f,$130.00,$130.00,3,99
78314,2021-05-06,f,$130.00,$130.00,3,99
78314,2021-05-07,f,$130.00,$130.00,3,99
78314,2021-05-08,f,$130.00,$130.00,3,99
78314,2021-05-09,f,$130.00,$130.00,3,99
78314,2021-05-10,f,$130.00,$130.00,3,99
78314,2021-05-11,f,$130.00,$130.00,3,99
78314,2021-05-12,f,$130.00,$130.00,3,99
78314,2021-05-13,f,$130.00,$130.00,3,99
78314,2021-05-14,f,$130.00,$130.00,3,99
78314,2021-05-15,f,$130.00,$130.00,3,99
78314,2021-05-16,f,$130.00,$130.00,3,99
78314,2021-05-17,f,$130.00,$130.00,3,99
